cone_type,friction,geom_size,geom_solimp_high,geom_solimp_low,geom_solimp_width,geom_solref_dampratio,geom_solref_timeconst,impratio,joint_solimp_high,joint_solimp_low,joint_solimp_width,joint_solref_dampratio,joint_solref_timeconst,num_cloth_geoms,tendon_main_solimp_high,tendon_main_solimp_low,tendon_main_solimp_width,tendon_main_solref_dampratio,tendon_main_solref_timeconst,tendon_shear_solimp_high,tendon_shear_solimp_low,tendon_shear_solimp_width,tendon_shear_solref_dampratio,tendon_shear_solref_timeconst
elliptic,2.31616912788648,0.001729557718891,0.992805128577371,0.993922578097872,0.025010494235405,1.00420762606396,0.033731617310634,26.532212438633,0.993270894040289,0.998327667390612,0.02795762342173,0.993723406650171,0.04389823855617,9,0.993088525295336,0.996840783525169,0.029781122580529,0.991606927948716,0.049580968017704,0.993451855857069,0.991833695564234,0.026333744282167,0.998325306385233,0.023418814249428
elliptic,9.4396804999321,0.002260223330009,0.994324218609611,0.994321574862307,0.02415171299507,0.996562679070678,0.049648559906324,18.4289700692961,0.99323278458306,0.999451737737227,0.023873766289586,0.992457428438697,0.039522950654197,9,0.992042750132156,0.994497089010008,0.011808977431017,0.981803395643803,0.044834138180009,0.993404406332594,0.996132102021211,0.013224733223064,1.01365619958324,0.015464181168425
elliptic,5.66862349887804,0.001358518566935,0.999410421202673,0.99117467794218,0.01464653470991,1.00795794414259,0.03817606221716,12.3381178729784,0.994450332266502,0.997016055672851,0.02766941839509,1.00236229648255,0.036569745864613,9,0.997175180540396,0.99269401373415,0.017358351159559,0.99161562903623,0.042307778084043,0.993766228238177,0.994483095152142,0.013834734426586,0.980632828921797,0.010901404496421
elliptic,0.415990610928658,0.01097583901678,0.994011651384407,0.991208206134547,0.019805904982783,1.01238037343308,0.032751146537142,39.6155073398144,0.993835861299333,0.999209612294045,0.025128164816579,0.98659687070826,0.01965926616994,9,0.991032861104504,0.997307610354306,0.023092663516055,0.999121302786164,0.040788229481298,0.991552637855837,0.996131527306437,0.021537043795326,1.00447093895367,0.041020696069297
elliptic,7.67733154914019,0.002399531361295,0.99838227923552,0.998380627633806,0.023740109108104,0.991812662715663,0.014333317875131,24.6412123573166,0.996552235591043,0.991869076158002,0.028790767631878,1.00799741333326,0.028390371028145,9,0.993736396700511,0.991518849673377,0.013671962473937,0.980541875104349,0.040752865869891,0.995732587679673,0.994833143417604,0.022194667303505,0.99337719722316,0.013266948920858
elliptic,9.67768834523455,0.00331886238152,0.997012803910334,0.9916803868005,0.018931003438282,0.982626391350875,0.034759517558514,38.3763684017876,0.996439389335319,0.996164873699772,0.016573516372418,1.00331893529078,0.043522557106183,9,0.998791158832212,0.99070512747702,0.026126324072575,1.01216606707146,0.031130705131328,0.990277868099498,0.997161137713418,0.01861989722653,1.00738752701246,0.017657360185155
elliptic,5.29372944390914,0.001151731194972,0.993908895187802,0.991126992437241,0.028230627418496,0.98663860058963,0.042260990244835,34.6992792373651,0.991794734546635,0.996894853444756,0.023447173129992,1.00068037387747,0.027965948745684,9,0.996041895518093,0.994037377912755,0.029233799500188,0.992700986644777,0.042042318927577,0.998353797255035,0.99429994418049,0.019117737872458,1.00125615469469,0.012362280253649
elliptic,8.57520094520012,0.001027922671217,0.994976010408212,0.996356472569526,0.026227312895266,0.986281681278722,0.032150619732763,30.2877142586594,0.993876646397855,0.994646999874342,0.021823300341751,0.997864326851431,0.04870311222172,9,0.990941234676637,0.990001546442015,0.01848862628727,1.01386544731555,0.03611612889829,0.991145477700988,0.993223921955723,0.022990855600643,1.01161383787166,0.011582543764762
elliptic,8.04168216493835,0.002566945300821,0.991261603253203,0.997577791094596,0.02614803432927,0.991696178534242,0.035305399397681,19.840930321473,0.998307392919065,0.994591553332727,0.018407031543657,0.983371585329701,0.01245612747063,9,0.993248213766868,0.992748029370878,0.026385033760202,1.00185604591133,0.032564045683019,0.990127084436678,0.993423942151808,0.021801397124844,1.00185152935785,0.026059309930218
elliptic,6.24749590333454,0.00327497512995,0.995902052930152,0.998652356782477,0.02116066054673,0.986406608091551,0.022531544894628,13.7906356198638,0.994705535594133,0.998593927837374,0.021993659504278,0.992048375580968,0.024510204383888,9,0.992649398242279,0.99543773836072,0.026479192784723,0.998848078433419,0.04514139696986,0.998112166157068,0.994020276267377,0.027091206251914,0.987623263358292,0.017529431096506
